z_q0,z_q1,z_q2,z_q3,z_q4,z_q5,z_q6,z_q7,z_q8,z_q9,z_q10,z_q11,z_q12,z_q13,z_q14,z_q15,z_q16,z_q17,z_q18,z_q19,z_q20
-7.568176613393706731e-03,-2.676683768468210087e-03,1.165769269966738511e-03,-2.138935565987828448e-03,2.665881476009166265e-03,-1.391703985333609186e-03,1.983858107412795474e-03,-4.932079540057553169e-03,-6.427528557080255250e-03,-1.120538965260548143e-02,-3.384179185342154131e-03,-3.888248824239300475e-03,4.122753228735779284e-03,-1.236509031524684991e-04,-1.591757403097666208e-03,8.412504606906377053e-03,-4.774072311020414149e-03,-7.622634022769230605e-03,-6.841096867301417386e-05,-4.801214246795252900e-05,-7.728051282746856848e-03
-2.300078413061965379e-03,1.866959893302894830e-03,-2.706399096701408991e-03,1.179478486247342384e-03,-7.496262108960261017e-04,6.748193152443481002e-04,1.544978329764895748e-03,-6.240569913946283735e-03,-2.895902235512981190e-03,-1.140843911572532628e-04,2.409932188335106237e-03,-7.085851405847290452e-07,3.179959889771851247e-03,-5.430360561028335295e-04,3.834793290445280209e-03,3.290531555710038284e-04,6.950892316460197638e-03,-6.410305856124587061e-04,5.940419921550475421e-03,-5.034958263141917079e-03,1.222750277862863239e-03
-1.031106634738808772e-04,-3.359661980883671059e-03,1.262320902143294898e-04,-2.760106882422560387e-03,5.506998842442766299e-04,-1.805561208942647704e-03,-2.474709273232763088e-03,1.113527132523495005e-03,4.225143887693618913e-05,2.033072346144801975e-03,-2.799175564683079043e-03,-3.210427675389924615e-03,-1.221109423729071965e-03,3.998112514320299737e-03,1.645747526258921779e-04,5.034094225341356928e-03,9.294942681939836245e-04,-4.443665294516431930e-05,8.066630836818797830e-04,-6.128546391898477769e-04,4.020822585165743620e-04
1.010282543347265118e-03,-1.292843662269878811e-04,2.926770492848661601e-03,-5.530895732901033130e-04,-2.904690951420474659e-05,1.987125359005091022e-03,6.598961796417144449e-03,4.697471859881299783e-03,-8.666042535136167686e-05,2.476172426498123719e-03,4.178779144829126643e-03,-3.649655507965162901e-03,-6.357472930248261531e-03,1.293239876403163863e-03,4.599155259916358571e-05,-1.197202296232045913e-03,-4.120899358708125185e-04,-8.312162372284128764e-04,-1.136936587080437933e-03,4.271791970684894919e-03,4.462293211914734013e-03
-4.637833237422455887e-03,-2.131233531967730022e-05,2.070319234814759803e-03,9.424751637962345153e-04,-3.131146726494029881e-03,-1.181478845348173535e-03,-2.152509785500113237e-03,-3.125250234176287726e-03,8.225118440473550008e-03,-9.397132067322233606e-04,1.894435178000556871e-03,1.738051990371261568e-03,-2.645163539234570912e-03,-1.447569640221629296e-03,2.947079313912967687e-03,2.709421290517188916e-03,-7.890185681133107462e-03,1.569988827994158939e-03,-8.728252713130447635e-04,3.625531910256221940e-03,-3.609459906606214555e-04
-3.549790081044711457e-04,-2.868497350827963269e-04,5.995065836059089090e-04,1.963096254153431919e-04,6.503155343472689573e-04,-1.213743981521403850e-03,-1.451096520660617728e-03,-1.106241136324174167e-04,-1.228426265806932798e-03,2.016020539685219135e-03,5.646471512843042467e-04,1.299893653831197399e-03,1.293051350015509988e-03,-1.218733833333555863e-03,-5.087933252235387520e-04,-1.146910049414977218e-04,-7.412973596280788635e-04,-1.784594084404314291e-03,1.104018079916961950e-03,4.110201534969116924e-04,1.509377283448719038e-03
1.810860536667097120e-03,1.148871614157798496e-02,3.762312408277456409e-03,1.846416738216201305e-03,8.062569085596216212e-03,-3.817540377319963377e-03,6.764019091559639665e-03,2.515531661704007230e-03,4.289194804621987607e-03,1.234705930088042178e-02,8.485322411551383254e-04,-1.298324437492376533e-03,1.786871038611097598e-03,-2.644092983224064896e-03,-2.351521546950550035e-03,6.660351245767233289e-04,-4.730138686202834948e-04,-6.775669284138426986e-03,-1.765772452197942807e-03,-4.569376982168834971e-03,-3.152479871832996553e-03
-2.659429237478293587e-03,3.266641349712495757e-03,8.471302438518397374e-04,-4.386970338976986039e-04,-2.404096298817038485e-03,-3.309689409103570672e-03,4.678504055391472655e-03,-3.017706196777591825e-03,5.607882543706223070e-03,-1.197411323293299254e-03,2.176028050779583653e-03,-3.319626655387398866e-03,5.245074034399116111e-03,-6.705783059795478130e-04,-2.271566047801136350e-04,5.937882470425408709e-04,-1.706854311876279413e-03,-3.619045310136258893e-04,3.324581773723297301e-03,-3.459354477039527226e-03,-3.415290609455725983e-03
8.174258093321517399e-03,5.776731823806767821e-03,8.762177263525487356e-03,-7.127929691702391407e-04,3.706061003398644291e-03,6.048460646492122283e-04,8.904828873632180536e-03,-4.101291767160209455e-03,-2.634980739050908453e-03,-5.353272967398925788e-04,-1.138191636459659484e-03,-5.301961729680098462e-03,2.421759284067592690e-03,-2.698420877687758394e-03,-5.572581751249770787e-03,5.184234680122848035e-03,-3.445053264077506394e-03,-5.140446751603404635e-04,-1.939519361500430727e-03,1.496905426191529531e-03,-4.626383034086664452e-03
-2.525809025657370713e-03,-2.385783236451087704e-03,-5.274105007893931021e-04,-8.836097438616921217e-04,-1.812056980359012109e-03,-1.410649465014695517e-03,1.290401603848345506e-03,-2.728712768592384506e-03,1.981694612539363406e-03,1.918491188030634932e-03,7.609999159029819799e-04,3.013715342701915600e-03,6.095098839128585376e-04,2.243030772808861199e-03,1.258346946181355085e-03,-7.831108386043461773e-05,8.329900232957279009e-04,2.699446076974043769e-03,1.049797889891514961e-03,1.473550303304309739e-03,-3.103978048848285952e-03
2.015536683038006427e-03,-2.348313076810837514e-03,-8.599424149334784599e-04,7.624300433947383540e-04,-6.736317205820505083e-03,-6.778027173018973117e-03,-5.041404503159025927e-03,1.666707855400414908e-03,2.396173949428886778e-03,-3.606109057029460718e-03,-2.201715262145527430e-04,6.164403968344604745e-04,5.940851948014200593e-05,4.444328277319893605e-03,-1.858757242840476187e-04,4.079936822442548246e-03,-6.378676321508489760e-03,-3.899366776219858818e-03,4.992036702651664326e-03,2.954552536181697612e-03,2.870124015693837662e-03
-2.265215301250962220e-03,-5.763569356298907549e-03,4.864781213375924881e-03,4.317376661572395330e-03,-2.730769698315311036e-03,-6.029738305557530431e-03,-3.515319738686045747e-03,7.128202403261306441e-03,-1.151544394956638927e-02,-5.977057110875323058e-04,9.270272326675646143e-03,3.056512562629428234e-04,1.413544312966793018e-02,-1.401478463504753514e-04,2.378224536519157190e-03,-1.004405578999637873e-02,7.182847905819191373e-03,-1.640200574556409038e-03,-7.630132257546022242e-03,5.599912687657535373e-03,8.802652967605951312e-04
-3.428323938489221713e-03,1.007226229558009709e-02,1.438330012215424669e-03,5.666614504652954781e-04,6.234760942893097582e-03,1.780852523663183432e-03,-1.915763165772921446e-03,-1.797367815703577835e-03,-9.563512914157544075e-04,-4.039292372528688335e-03,5.188163499538586687e-03,-1.551990303791032748e-03,2.253571884377877140e-03,1.803856601930227399e-03,-5.210164353502261085e-03,3.023987545217422324e-04,9.497506831540433042e-03,1.031358309022601012e-02,-5.211126527527613558e-03,-3.495854404769817552e-03,-2.977862881892815242e-03
9.541188898038160254e-04,-1.276509939720006127e-03,-3.320380874922313798e-03,-1.808930031651779765e-03,-2.364734343034494320e-03,1.768787110816687387e-03,-3.885198268469764078e-03,-1.628450502919744731e-03,2.866973144051772338e-03,-4.622597151055501431e-03,-3.175692754502393647e-03,7.110604716933321273e-03,-3.034534398322072564e-03,4.161729623380690246e-03,-2.415728047824659396e-03,3.624132501831581893e-03,6.528265022935991757e-03,4.200028531867253112e-03,-3.072990629341397842e-03,-2.856438589914887978e-03,-1.401878198201362939e-03
-1.155523430323819427e-03,1.460387100969641992e-03,2.678440723588471073e-03,2.906233438479001625e-03,-4.132391336535699497e-03,-3.049638470428060570e-03,1.376835093123712165e-03,-3.482678383651082159e-04,5.432443162886269050e-03,3.232241937989726319e-04,-2.151055852848865121e-03,9.252596658472826696e-03,-1.171841119284390727e-02,-1.231967589891734246e-03,3.664350616875241239e-03,-1.632424463687354513e-02,-2.771829593799535543e-03,2.931157372488742315e-03,3.281646924648369198e-03,-7.507903956126356707e-03,1.471673396656258135e-03
2.003650705387874029e-03,-1.399153543190303269e-03,-2.110723307498582266e-03,-8.711946687750798512e-05,-4.937890357551091500e-03,2.651195087569932496e-03,-4.111744463738203730e-03,-2.308202855361116655e-03,-2.524686972827007046e-04,-6.029557068939321758e-03,-1.711569615853728715e-03,6.106007653133189994e-04,4.407245446061854727e-03,1.158583351001634364e-03,5.301239098304770915e-04,-3.879495269047181401e-03,6.305547082944340520e-03,6.506001166749035558e-05,4.408211778866137805e-03,-4.418600950711595778e-04,-8.471061233189256315e-03
3.973950178927505156e-03,5.738078747016880400e-03,-3.623031672268799304e-03,-2.037811237392432584e-03,6.687540573654794738e-04,1.413968631709970614e-03,6.128856931705192398e-03,-1.531362639053430704e-03,-2.808928443284735774e-03,6.619205889516604222e-04,-1.340600993618774883e-03,1.003271478726451560e-02,5.216413307194198504e-03,4.147143412926958955e-03,6.840307739243601561e-03,3.005839523687487205e-03,3.424372692082804440e-03,2.780326850836891892e-03,7.462389542589646652e-03,4.170197837368889993e-03,3.332956342437203359e-03
8.040357955845622850e-03,-1.388223818488275481e-03,-1.641397610176732660e-03,2.687855934590778310e-03,-1.033728513928277573e-03,9.231471509985714891e-03,-6.077885635916918834e-03,5.259484264956946174e-03,3.863036750492575451e-03,-1.217732474232577486e-03,-3.294360569694568946e-03,-3.968185685439329369e-03,-5.308700198209687776e-03,-1.504847227093857086e-03,3.706522691332631188e-03,9.477608585536362665e-03,-3.609961773540282248e-03,-6.363627100609560786e-03,2.359920557402957718e-03,-1.624462734789763451e-03,-1.128289847208253189e-03
8.820918019072669300e-04,1.100247352619467857e-03,-1.561856115986699333e-03,-1.876524669747968964e-04,-1.047691610745491407e-03,-2.478729159358203978e-03,-1.654617007610476639e-03,2.429638128653522754e-03,7.203960691697939081e-04,-4.066137850372260939e-05,2.214101428303144256e-03,-1.306956720046560314e-04,-2.919843739594557563e-04,6.898308712294949066e-04,-1.020843356038640855e-03,1.073320804886286096e-03,2.905738880321330963e-04,9.961351337670230552e-04,-1.058491394959276168e-03,2.148098292110851544e-04,6.579391662579807615e-04
-1.338979440691573201e-03,-1.594036307290333000e-03,8.136340351848621137e-04,1.139699649442756394e-04,3.639489552251809912e-03,-1.157605031001450891e-03,-3.932838457815992714e-03,-6.077223536453149784e-03,4.849719385743051815e-03,-5.993261591039229438e-03,-4.270045832898999860e-03,3.739871143375107440e-03,2.171313204523881574e-03,1.303021044960705858e-03,1.384186354525651814e-03,-5.199407329665281692e-04,-8.088941620510458654e-04,-1.841349219213839943e-03,-1.638169934146597832e-03,-4.712844537497682534e-03,-2.231493906388159164e-03
7.071303917380415693e-03,-2.230251183082216856e-04,2.230422720033697730e-03,1.265346124566568958e-03,2.476743463436086598e-04,1.196970653201229542e-03,-2.824255548551288936e-03,-2.334288936848087290e-03,-4.097096575212014896e-03,1.119365148480417401e-03,1.642691260167366760e-03,-3.872879304304532172e-05,-2.666517047516486598e-04,-3.189515738784063845e-03,-6.037655293818131562e-04,-1.339815929519733162e-03,-8.529893635439269109e-04,-1.685434211962176954e-03,5.714849230907627364e-03,-6.711808264624536573e-04,1.958079632869120547e-03
2.553434188020512179e-03,9.898067018591365403e-04,6.421672998948167906e-04,-1.047271513932891696e-04,1.836149639324530410e-03,9.466351497599764797e-05,5.067753101986975650e-04,-8.613577776752840733e-04,-5.444900350026656011e-04,-9.908679905669226344e-04,1.832119912553865915e-03,2.364325322458787557e-03,-1.241949841067770989e-03,1.550075533769480589e-03,-9.605291594979577068e-04,2.419248692584741872e-03,-2.580514601117078755e-04,6.173153472522423767e-04,-1.339301936051911536e-03,-2.511250029243577639e-03,1.270827337753144010e-03
-8.043129861440567741e-04,3.802132415366147461e-03,2.616815436402632981e-03,-5.753959500771319057e-04,8.080564461775421002e-04,-8.106803425685670840e-04,2.734838446880198497e-03,2.747466777039821000e-03,-4.427985304148122220e-03,-9.191951136526503715e-04,-1.088552742091427813e-03,-2.441468423864690332e-03,-1.089775022933079339e-03,3.271669056332992143e-03,4.636106364286327096e-04,-2.125882603182002555e-04,8.546067361733384856e-04,-4.252284832444066642e-04,-8.657275823451974009e-04,1.256534812277220435e-03,-2.766409177689095698e-04
-3.608932131289431175e-03,5.951890149254010672e-04,-9.613069483749986377e-05,-4.120158073101306976e-04,2.371110758049447924e-03,-4.848363441768871115e-03,-8.560112066347586209e-04,1.419355941909678474e-03,-5.050962592534746082e-04,-9.074831568887845685e-04,3.083641503994143107e-03,8.994422406585898810e-03,7.350484253920895605e-03,-2.757544641041469484e-04,-1.701837209798476216e-03,2.153809199273170900e-03,-4.986654235990507170e-04,6.053539193365022053e-04,-3.102971881040417646e-03,-4.496170053472663326e-04,8.488913640948337648e-04
-9.117357420573094992e-03,2.476736029072668099e-03,-2.791703800327402854e-03,7.740252855546775768e-04,8.972270853849326384e-04,-9.369756850251334535e-04,7.997821750613868380e-03,-7.760838709924250400e-03,1.363336547736548540e-03,-1.325247317099078432e-03,-4.190987321762632348e-03,2.782195465633039398e-03,-3.433421934594806362e-03,-4.443334842847304275e-03,5.102971900085566826e-05,1.371259538001945617e-03,-9.417435054079681747e-04,-1.173328470297339875e-03,1.413825222192091613e-03,8.031357497251030318e-04,9.203430825088282276e-04
3.087778042981786323e-03,-6.596912721278035477e-03,-2.118835894735473981e-03,-9.935128177805555103e-04,2.315068843645782127e-03,-6.603689760307949672e-04,3.050484890298180672e-03,3.212426322451809174e-04,1.950930540733614811e-03,-3.614511614247982712e-04,4.577688106136099805e-04,-2.922416723762893964e-03,2.329677094934627483e-03,-2.734814201758778863e-03,2.903800860223093496e-03,3.463186620834119399e-04,1.599983224465831039e-03,-1.037647672888513837e-04,5.697780636185149211e-04,2.401310353967553001e-03,-1.024841548355657616e-03
2.184560752059140111e-03,1.628780002234781182e-03,2.701006144880456310e-04,5.899711065251085108e-04,1.216184930143672949e-03,-1.565846227456549767e-03,-2.063630169987116722e-04,-2.025284486554265653e-03,-2.260774739037147568e-04,-1.137573861729467093e-03,7.014379268422757385e-04,2.301103895145087050e-03,-3.513405251316454887e-03,-1.662908979697394875e-03,7.651558561112374590e-04,1.853282892049595257e-04,-1.633479747482224301e-03,-1.766176958797274375e-03,-7.604379022193670165e-04,1.562874254819131845e-03,3.512154213845307318e-03
5.634584441836596597e-04,2.399195048364909967e-03,-1.787900671791883877e-03,3.399699573742311423e-03,-1.080612707424928641e-03,3.887586721187472755e-03,-2.403541223490440054e-03,4.271748159868510482e-03,-1.049415669303994329e-03,4.437022698049710584e-03,-5.852801615909043742e-04,-8.974249980585827929e-04,3.852796263168817813e-03,-2.056329281460915308e-03,1.899834863704579196e-03,-2.086234184184789561e-03,3.235074881352309169e-04,-1.491835920246243090e-03,1.350811036682013919e-03,1.031928223266915905e-03,-3.479206291252399247e-03
7.362144177873344679e-04,1.702094379806886812e-03,-5.193435591624032469e-03,-5.225587741850630692e-05,-6.588510424914886809e-03,1.208463485106435822e-03,1.880861789524606014e-03,3.683899378644458263e-03,5.014556365844757141e-03,9.036019989975474162e-03,4.515749217811030822e-03,-1.131149255972930916e-03,4.008478078588065090e-04,-1.492762456925269664e-03,-2.792893774499214180e-04,-4.491735797252141213e-03,1.912790023118651674e-03,5.455822267939391956e-03,-2.634933987808030145e-03,1.250355347511946172e-04,3.295732698570116794e-04
8.348285818184494542e-04,-6.894442249256328009e-04,4.823361128735227307e-03,2.444045927650666510e-03,7.342685016663778701e-03,-6.090991122104727831e-04,4.921075838971528116e-03,-1.385280590944320623e-03,-8.152354237866948471e-04,-3.223953891164929066e-03,3.058477013329459482e-03,2.820157365266473537e-03,-1.457803636169825289e-03,-2.109428023122393754e-03,-1.412164339526802547e-03,2.584228627788564235e-03,-2.107656860304034461e-03,-2.093144386940739773e-03,-1.722051604151034806e-03,1.899490107746957179e-05,2.377974567323821314e-03
5.083372417368892983e-03,-3.421222648867292167e-03,-6.322762730573602483e-03,4.493923653711664155e-03,-2.798943007116571138e-05,1.989648927235243992e-03,-1.806095797083981901e-03,1.480439199905165398e-04,4.797918980183593987e-03,2.675441933191355110e-03,-2.984033297865057791e-03,-9.762612235515669840e-04,-9.024342398521565008e-04,-7.982945211956289297e-04,-3.392154403279447252e-03,-3.351934700638110887e-03,5.932864244889726052e-03,4.717419879221382804e-03,-9.141852625344858152e-03,-4.166903281807977574e-03,4.085464078594970398e-03
2.540727181914786623e-04,-3.034943787555171267e-03,2.499562224043184490e-03,-7.059427903137606430e-03,3.125722519549531918e-03,-1.223766211739741802e-02,-2.031546636442037659e-02,3.761247197373424576e-04,-6.214593904819432947e-03,2.987107186909381765e-03,8.949243775264084655e-03,1.226459182725458084e-03,-7.224437409811166125e-03,-3.063751260964069772e-03,4.921258684096401458e-03,5.013937720631141993e-03,-1.237656314551324396e-03,-3.679748014580822707e-04,4.144122194431515242e-03,6.880951030123365342e-03,4.275314985924648890e-03
1.945363655401720609e-03,6.418552535584603688e-03,-4.630741696899262974e-03,-1.164987871929255283e-03,-5.846611286467280275e-03,1.025155675360518888e-02,-3.142279504967749031e-03,2.568418763617234812e-03,-3.273046017971604181e-03,-1.205909390234999497e-03,5.002861749828788410e-03,-4.554856273450607132e-03,-5.391382724575445769e-04,-4.197445216549869351e-03,-7.444683680566445763e-03,2.334328232767728800e-03,2.527454665175716316e-03,1.534008861956153488e-03,1.657488116607127747e-03,-8.056933647897560318e-05,2.671521030118467668e-03
-1.339006787097318102e-03,-1.199923294555441111e-03,-1.873430370052146842e-03,-1.229593049844945624e-03,1.272200942601659510e-03,1.113223134670039000e-03,-2.308850533726456572e-03,-1.176578298080309306e-03,3.204022446691743436e-03,1.982333872885367471e-03,-1.066253437702772977e-03,1.468102365956602470e-03,2.914342375562870621e-03,-3.656320822515758857e-03,-1.055575927056690098e-03,5.640162750497499863e-04,4.161759051416186314e-04,-2.677367509644363978e-03,3.094924702053279317e-04,-2.879471632506672672e-03,1.138687150756372219e-03
9.169010671041680563e-04,-1.233257636138972418e-03,4.112789842552084900e-03,-5.153063420261123039e-03,-5.441192531292340711e-04,-6.308894297416926811e-04,9.722781017539807065e-04,-5.255183313675236903e-05,-5.537145825511989757e-03,2.246837115650919189e-03,-3.274831725597190588e-03,-1.142533328323770345e-04,-4.926271497352459859e-03,-3.558548775079330823e-04,2.901263426353748592e-03,-6.101689004235106607e-03,2.115936598869438967e-03,6.685269361954476568e-03,3.370561780446005348e-03,-4.438917296594326913e-03,2.141532269839267061e-03
6.653082575417731959e-03,-7.196621525525992782e-04,3.261429133996004981e-04,8.322769481034748102e-04,-4.529183429481692825e-04,2.664801263583043041e-03,-3.184984787636315189e-03,2.374663832799291715e-03,-1.995129759188409620e-03,-4.095654262139224178e-06,-3.347385568044803500e-04,7.043442049073159184e-04,1.906796084682453856e-03,5.028040858323392509e-03,6.118060230998392107e-04,4.075113918452937835e-03,-1.051020450733069741e-03,6.003047596201296736e-04,9.469896070694042633e-04,-1.498619786703582566e-03,1.688795080874533946e-03
1.682742044986878464e-03,-3.470055511592337605e-04,9.310948127006710151e-03,-1.089197557770049847e-03,5.428705282615925269e-03,3.038306012676755211e-03,-4.042444657239708909e-04,-2.266569529411238768e-03,4.382856165001134362e-03,1.810394133462610430e-03,1.625840326608275072e-03,-5.260656372311264990e-03,-3.381257819680347394e-03,3.228136638776179027e-03,3.555761563116285537e-03,-6.147033616943110845e-04,-2.099044012114487903e-04,5.950000915246398195e-03,-1.504014231801260447e-04,-1.521605155142649254e-03,-3.402095215238204809e-03
4.273756796418321999e-03,-1.014564221632955829e-02,-1.137081588897746829e-03,8.442391388110412342e-03,-4.607271776470047570e-03,8.603859247621188470e-04,-5.583656366623963169e-03,4.546486130459917799e-03,7.514519310556968049e-03,-2.889907596034005290e-03,8.950491136863112512e-03,-1.845296660617700042e-03,4.586463678280612924e-03,-8.863390813553416112e-03,1.274327200861927580e-03,5.410808617788783262e-03,2.217854575435178246e-03,4.658706642859699806e-03,7.493042040891410155e-03,-3.855768376085524137e-03,-3.056334136041729491e-03
2.092745826148000726e-03,-1.306368067731145371e-03,-3.319936065692996076e-03,-2.447801585319042900e-04,-9.410291511436267133e-04,2.594751957426290334e-04,-1.912585112001720031e-03,2.219075546806060541e-03,-2.491516843531168569e-03,2.573962985554208507e-03,-3.239349406529739434e-03,1.762017287071191741e-03,1.556919882443861397e-03,4.104294038316339335e-03,2.780467156296149750e-04,6.649063737765115254e-04,9.540969005049401274e-04,1.466009606857244033e-03,2.536114733786822006e-03,2.029949196933577595e-03,1.709803253305003899e-03
-1.352057028651328530e-03,-2.055961887115952992e-03,-8.634418687797050258e-04,-1.649822763005269130e-02,3.965975838847851480e-03,1.080001716887226196e-02,9.631764816382944877e-03,-4.666353288948460465e-03,-5.909629205590405387e-03,1.561917255798062325e-03,-1.481375790063844261e-03,2.673843085033770356e-03,1.102639971441884276e-02,1.716978777045610662e-03,2.945926916235984405e-05,3.997166642534934894e-03,-5.453469611207410056e-03,-5.506843641305491331e-05,-2.330567051036292511e-04,3.349814269757457261e-03,-1.716708401023362036e-03
4.399421454858804849e-03,-2.508288359783570134e-03,-3.010780180579264442e-03,1.824818340781736783e-05,1.626535039809433010e-03,-1.582454220401329631e-03,3.432064210011048777e-03,-2.573331139331926087e-03,6.525444195745593381e-03,-5.987585104071261287e-03,-5.314330795216972922e-03,1.596159702769218459e-03,-9.334037747181804165e-04,5.753549917334695347e-03,-3.943440599972270529e-04,-1.519029134570835677e-03,-7.628709101180041786e-03,1.501064763371447522e-03,1.013236289864049037e-03,-2.969805966584559628e-03,-2.935698638726878286e-03
1.472722257954892783e-03,2.537467890153341076e-03,-1.263438458954738121e-03,1.333793683990145123e-03,-2.374659474340205020e-03,-6.972104334559327959e-03,5.091106553794968841e-04,-7.220364972393990798e-04,7.229849880476717575e-05,3.002401849482558976e-03,-1.348025471001601527e-04,3.081410660314030589e-04,2.337080499975851145e-03,9.814304335849985666e-04,1.504097439881658688e-03,-2.455791564604041174e-03,1.194839999212405149e-03,3.643358665166513202e-04,1.435800166593838648e-04,1.081927020561184371e-03,7.504579883864722235e-04
-3.611520316263615131e-03,-1.628412974470350855e-02,3.685757020746521697e-03,-3.032001704846438040e-03,-5.025981860261859255e-04,-3.071721713800535953e-03,5.182175963521638146e-03,5.037035839825940164e-03,-4.476528967259321050e-04,5.352655803717625005e-03,-5.627441167132077662e-03,1.554526777891636347e-02,2.637727746263081579e-03,-8.593700242229840042e-04,-1.181231414802280883e-03,-4.916132164099144136e-03,8.405198888309399138e-03,-2.819462144782537965e-03,1.016078631741506016e-03,1.878122151436305417e-03,-7.332028260099560796e-03
-5.466987098758195607e-04,9.313711390840492474e-05,4.338681818192540243e-03,-3.912315032449611334e-04,1.131768516736118314e-04,-3.557768606964471954e-04,-2.429039904972428617e-04,3.627540139836210164e-03,9.566208840412673137e-04,-2.872817273861350863e-03,-2.018682731071662351e-04,1.311895889549588058e-03,2.917157886899339643e-03,1.978728706538889371e-03,-2.212455515775152079e-03,-8.830532540570760125e-04,7.293624606458430637e-03,4.615989331997662898e-03,-9.344566403275822788e-03,8.766739613109864049e-03,-1.663499089541158049e-03
-2.897922657520162273e-03,1.077757345000066209e-03,-8.955068466633556504e-04,1.135301605615968634e-03,-5.563450524426995702e-04,3.887632960219199532e-04,1.606065395787200159e-04,2.811980004815036772e-03,-2.762685503182420177e-04,-6.759207510089631273e-05,-1.515220757723777234e-03,-1.685550764966144317e-03,-1.491358473553632859e-03,-2.328682246558638844e-03,-1.497615219948820976e-03,4.916391920654625877e-04,6.640366585821045513e-05,1.655586437355290779e-03,4.403983925180714794e-04,4.006206290675000999e-04,9.819024095488121731e-04
-2.210001356271084315e-03,5.506295104776813554e-05,1.412246992249667444e-03,1.601118823449085076e-03,-2.394942371824392187e-03,3.291346015398783492e-03,-1.352522233215244091e-03,-1.021366379407844882e-03,1.108498651272421922e-03,2.052529698046520745e-03,1.238959472707228809e-03,3.637172291408457409e-03,2.872554896354980944e-03,-6.712116998251567088e-04,9.733630645465873518e-04,5.866349517426551127e-04,-1.384262384300703492e-03,-4.682190666017135893e-04,-7.998289272137640337e-05,-3.653978765323426920e-04,-1.042018909136734018e-03
1.368121460100843630e-03,-1.820017707248634820e-04,4.223588494521032105e-03,-6.430483425991927356e-04,1.146006884141181036e-04,-3.027688845036748642e-03,-1.661037614714210280e-03,-3.148731853915668309e-03,6.236666254794957787e-03,-1.018795028201138764e-03,-1.477871214926909996e-03,5.564563021071072639e-03,1.885557274899454273e-04,2.763770632832956205e-03,-1.545908694773287431e-03,2.639906469996148794e-04,7.522002581512462170e-03,5.359146004372621584e-04,-1.629737291722287845e-03,-3.577743311748824871e-04,1.025461605858194250e-02
-9.638532336480897834e-04,-4.088345091266909134e-03,-1.338335836312332930e-03,-2.540418532492966404e-03,2.838798692630290377e-03,2.625910749755644685e-03,-2.924329523313487413e-03,-1.065637601068089753e-03,-1.563409487840535309e-04,-2.857410334337619987e-03,-7.990111943174862258e-04,1.271800676461120640e-03,9.924229406836808723e-04,2.353549466986848415e-04,5.603742410000826140e-04,1.037122249421450638e-03,-1.127940489020993423e-03,1.407677650350087992e-03,2.045049088833218297e-03,-1.743084020023879903e-03,-9.840688642248974268e-04
3.405570069224619217e-03,-2.887653668978577403e-03,1.850563832128167968e-04,-5.166275378253949550e-03,-3.785713054032384048e-03,-1.366914196878630042e-02,1.154116499465229068e-02,-4.280069173519160906e-03,1.060249299966576839e-02,-7.810679217303715879e-04,6.161016570978795556e-03,3.268985782918785998e-02,-6.391870341522404991e-03,9.110464369193570222e-03,-2.630866315050286574e-03,1.127988458489189577e-02,-2.112644646981290744e-02,5.085233533349258622e-03,5.701774857089223977e-03,1.383795484334770023e-02,-1.337544061560850400e-02
1.073322899536723399e-02,4.623015113655019707e-03,-3.916236212491866139e-03,-9.507358069012426458e-03,3.033711385257391660e-03,1.411723602813629019e-03,-2.382955201015238972e-02,-9.195768477428425784e-04,-8.735969256728686599e-03,-3.582441271546509681e-03,2.584591456312911734e-03,1.082612357107533285e-02,-5.946659518673801798e-03,2.320778911038488043e-03,6.265132141218886057e-03,-2.461304270233422541e-03,4.218384378308252282e-03,-4.892995952073165991e-04,1.754533441063847038e-02,-2.215013037588781444e-02,4.607769101814251748e-03
-2.536657924376887856e-03,-2.067498048282515218e-03,2.953976732415391007e-04,-1.363870665897956016e-03,-1.529376273640243753e-03,6.774249835590565039e-04,-3.654749147623620464e-03,2.325375059275833559e-03,-6.483112500356278838e-04,-5.821516918073592730e-04,3.589308408801884093e-03,1.408086558972991391e-03,-3.352131022423752906e-03,-2.880368727388066784e-03,-4.184010037447974568e-03,-2.224663737986291422e-03,1.577299685442067794e-03,-9.208047479270706475e-04,-2.012422197457242436e-04,-5.338104399854869684e-04,7.639935272972030005e-03
-6.230978012890039594e-03,-2.304224630386500928e-03,-3.386829632320465574e-03,2.790931646793782996e-03,1.928573668633028117e-03,-2.323666064163844650e-05,9.072954092820337615e-03,-1.179525058813677904e-02,-5.639029560686598108e-03,-2.343637503278776270e-03,-4.981603667772257008e-03,-9.196164012021100856e-03,-1.047149193604682629e-02,-8.250505642974286652e-03,6.022045229227612761e-03,2.333151815017853008e-03,-2.169171039774999386e-03,-3.454078608225878266e-03,6.924348762291638107e-03,5.879600367688007229e-03,4.420122827635169019e-03
